geo,year,country,election_date,party_name,vote_share_percent,party_code,parfam,right_left_position,planned_economy,welfare_state,market_economy,inter_positive,democracy,sustainability_positive,parfam_code,parfam_label,total_poverty,gdp_per_cap,consumer_prices,f_unemployment,m_unemployment,t_unemployment,dependency_ratio_15_64,debt_to_gdp,"Less than primary, primary and lower secondary education (levels 0-2)",Tertiary education (levels 5-8),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",migration_inflow,median_age,population_total,urban_population_pct,wealth_top10_share,rel_migration
FI,1994,Finland,1991-03-17,Finnish Christian Union,3.05,14520,50.0,5.0,0.714,20.714,0.0,3.571,2.143,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
FI,1994,Finland,1991-03-17,Finnish Rural Party,4.847,14820,70.0,13.084,3.738,25.234,3.738,1.869,0.935,,NAT,Nationalist and radical right parties,,,,,,,,,,,,,,,,,,
FI,1994,Finland,1991-03-17,Finnish Social Democrats,22.124,14320,30.0,1.176,8.235,10.588,7.059,5.882,0.0,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
FI,1994,Finland,1991-03-17,Green Union,6.82,14110,10.0,-38.614,14.851,2.97,0.0,7.921,17.822,,ECO,Ecological parties,,,,,,,,,,,,,,,,,,
FI,1994,Finland,1991-03-17,Left Wing Alliance,10.075,14223,20.0,-30.357,21.429,16.071,0.0,0.0,7.143,,LEF,Socialist or other left parties,,,,,,,,,,,,,,,,,,
FI,1994,Finland,1991-03-17,Liberal People’s Party,0.778,14420,40.0,-6.0,0.0,27.0,4.0,0.0,6.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
FI,1994,Finland,1991-03-17,National Coalition,19.314,14620,60.0,-4.478,13.433,8.955,7.463,2.985,0.0,,CON,Conservative parties,,,,,,,,,,,,,,,,,,
FI,1994,Finland,1991-03-17,Swedish People’s Party,5.826,14901,90.0,-7.692,9.231,15.385,0.0,3.846,0.0,,ETH,Ethnic and regional parties,,,,,,,,,,,,,,,,,,
FI,1995,Finland,1995-03-19,Finnish Centre,19.85,14810,80.0,26.829,0.0,9.756,12.195,2.439,0.0,,AGR,Agrarian parties,,3.32316149378687,,16.2,17.8,17.0,49.7,55.2,37.2,17.8,45.0,62.8,12222.0,37.7,5107790.0,65.2098222301322,0.5293,0.0023928156795796226
FI,1995,Finland,1995-03-19,Finnish Christian Union,2.96,14520,50.0,24.299,0.0,7.477,0.935,3.738,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),,3.32316149378687,,16.2,17.8,17.0,49.7,55.2,37.2,17.8,45.0,62.8,12222.0,37.7,5107790.0,65.2098222301322,0.5293,0.0023928156795796226
FI,1995,Finland,1995-03-19,Finnish Rural Party,1.301,14820,70.0,13.084,3.738,25.234,3.738,1.869,0.935,,NAT,Nationalist and radical right parties,,3.32316149378687,,16.2,17.8,17.0,49.7,55.2,37.2,17.8,45.0,62.8,12222.0,37.7,5107790.0,65.2098222301322,0.5293,0.0023928156795796226
FI,1995,Finland,1995-03-19,Finnish Social Democrats,28.251,14320,30.0,-13.725,0.0,39.216,7.843,1.961,0.0,,SOC,Social democratic parties,,3.32316149378687,,16.2,17.8,17.0,49.7,55.2,37.2,17.8,45.0,62.8,12222.0,37.7,5107790.0,65.2098222301322,0.5293,0.0023928156795796226
FI,1995,Finland,1995-03-19,Green Union,6.516,14110,10.0,-13.433,0.0,25.373,0.0,0.0,11.94,,ECO,Ecological parties,,3.32316149378687,,16.2,17.8,17.0,49.7,55.2,37.2,17.8,45.0,62.8,12222.0,37.7,5107790.0,65.2098222301322,0.5293,0.0023928156795796226
FI,1995,Finland,1995-03-19,Left Wing Alliance,11.16,14223,20.0,-14.894,0.0,36.17,0.0,0.0,2.128,,LEF,Socialist or other left parties,,3.32316149378687,,16.2,17.8,17.0,49.7,55.2,37.2,17.8,45.0,62.8,12222.0,37.7,5107790.0,65.2098222301322,0.5293,0.0023928156795796226
FI,1995,Finland,1995-03-19,National Coalition,17.894,14620,60.0,14.62,1.17,17.544,5.263,0.585,0.0,,CON,Conservative parties,,3.32316149378687,,16.2,17.8,17.0,49.7,55.2,37.2,17.8,45.0,62.8,12222.0,37.7,5107790.0,65.2098222301322,0.5293,0.0023928156795796226
FI,1995,Finland,1995-03-19,Swedish People’s Party,5.494,14901,90.0,4.145,0.0,16.062,3.109,2.591,2.073,,ETH,Ethnic and regional parties,,3.32316149378687,,16.2,17.8,17.0,49.7,55.2,37.2,17.8,45.0,62.8,12222.0,37.7,5107790.0,65.2098222301322,0.5293,0.0023928156795796226
FI,1995,Finland,1995-03-19,Young Finnish Party,2.807,14430,40.0,15.094,0.0,3.774,3.774,5.66,5.66,,LIB,Liberal parties,,3.32316149378687,,16.2,17.8,17.0,49.7,55.2,37.2,17.8,45.0,62.8,12222.0,37.7,5107790.0,65.2098222301322,0.5293,0.0023928156795796226
FI,1996,Finland,1995-03-19,Finnish Centre,19.85,14810,80.0,26.829,0.0,9.756,12.195,2.439,0.0,,AGR,Agrarian parties,9.0,6.0817680309835,71.77,15.6,15.6,15.6,49.9,55.3,36.0,17.5,46.5,64.0,13294.0,38.0,5124573.0,65.6793976054672,0.5368,0.002594167357943774
FI,1996,Finland,1995-03-19,Finnish Christian Union,2.96,14520,50.0,24.299,0.0,7.477,0.935,3.738,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),9.0,6.0817680309835,71.77,15.6,15.6,15.6,49.9,55.3,36.0,17.5,46.5,64.0,13294.0,38.0,5124573.0,65.6793976054672,0.5368,0.002594167357943774
FI,1996,Finland,1995-03-19,Finnish Rural Party,1.301,14820,70.0,13.084,3.738,25.234,3.738,1.869,0.935,,NAT,Nationalist and radical right parties,9.0,6.0817680309835,71.77,15.6,15.6,15.6,49.9,55.3,36.0,17.5,46.5,64.0,13294.0,38.0,5124573.0,65.6793976054672,0.5368,0.002594167357943774
FI,1996,Finland,1995-03-19,Finnish Social Democrats,28.251,14320,30.0,-13.725,0.0,39.216,7.843,1.961,0.0,,SOC,Social democratic parties,9.0,6.0817680309835,71.77,15.6,15.6,15.6,49.9,55.3,36.0,17.5,46.5,64.0,13294.0,38.0,5124573.0,65.6793976054672,0.5368,0.002594167357943774
FI,1996,Finland,1995-03-19,Green Union,6.516,14110,10.0,-13.433,0.0,25.373,0.0,0.0,11.94,,ECO,Ecological parties,9.0,6.0817680309835,71.77,15.6,15.6,15.6,49.9,55.3,36.0,17.5,46.5,64.0,13294.0,38.0,5124573.0,65.6793976054672,0.5368,0.002594167357943774
FI,1996,Finland,1995-03-19,Left Wing Alliance,11.16,14223,20.0,-14.894,0.0,36.17,0.0,0.0,2.128,,LEF,Socialist or other left parties,9.0,6.0817680309835,71.77,15.6,15.6,15.6,49.9,55.3,36.0,17.5,46.5,64.0,13294.0,38.0,5124573.0,65.6793976054672,0.5368,0.002594167357943774
FI,1996,Finland,1995-03-19,National Coalition,17.894,14620,60.0,14.62,1.17,17.544,5.263,0.585,0.0,,CON,Conservative parties,9.0,6.0817680309835,71.77,15.6,15.6,15.6,49.9,55.3,36.0,17.5,46.5,64.0,13294.0,38.0,5124573.0,65.6793976054672,0.5368,0.002594167357943774
FI,1996,Finland,1995-03-19,Swedish People’s Party,5.494,14901,90.0,4.145,0.0,16.062,3.109,2.591,2.073,,ETH,Ethnic and regional parties,9.0,6.0817680309835,71.77,15.6,15.6,15.6,49.9,55.3,36.0,17.5,46.5,64.0,13294.0,38.0,5124573.0,65.6793976054672,0.5368,0.002594167357943774
FI,1996,Finland,1995-03-19,Young Finnish Party,2.807,14430,40.0,15.094,0.0,3.774,3.774,5.66,5.66,,LIB,Liberal parties,9.0,6.0817680309835,71.77,15.6,15.6,15.6,49.9,55.3,36.0,17.5,46.5,64.0,13294.0,38.0,5124573.0,65.6793976054672,0.5368,0.002594167357943774
FI,1997,Finland,1995-03-19,Finnish Centre,19.85,14810,80.0,26.829,0.0,9.756,12.195,2.439,0.0,,AGR,Agrarian parties,9.0,5.17468891307571,72.64,15.2,14.8,15.0,50.0,52.2,34.3,17.2,48.4,65.7,13564.0,38.3,5139835.0,66.1787142075127,0.5421,0.002638995220663698
FI,1997,Finland,1995-03-19,Finnish Christian Union,2.96,14520,50.0,24.299,0.0,7.477,0.935,3.738,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),9.0,5.17468891307571,72.64,15.2,14.8,15.0,50.0,52.2,34.3,17.2,48.4,65.7,13564.0,38.3,5139835.0,66.1787142075127,0.5421,0.002638995220663698
FI,1997,Finland,1995-03-19,Finnish Rural Party,1.301,14820,70.0,13.084,3.738,25.234,3.738,1.869,0.935,,NAT,Nationalist and radical right parties,9.0,5.17468891307571,72.64,15.2,14.8,15.0,50.0,52.2,34.3,17.2,48.4,65.7,13564.0,38.3,5139835.0,66.1787142075127,0.5421,0.002638995220663698
FI,1997,Finland,1995-03-19,Finnish Social Democrats,28.251,14320,30.0,-13.725,0.0,39.216,7.843,1.961,0.0,,SOC,Social democratic parties,9.0,5.17468891307571,72.64,15.2,14.8,15.0,50.0,52.2,34.3,17.2,48.4,65.7,13564.0,38.3,5139835.0,66.1787142075127,0.5421,0.002638995220663698
FI,1997,Finland,1995-03-19,Green Union,6.516,14110,10.0,-13.433,0.0,25.373,0.0,0.0,11.94,,ECO,Ecological parties,9.0,5.17468891307571,72.64,15.2,14.8,15.0,50.0,52.2,34.3,17.2,48.4,65.7,13564.0,38.3,5139835.0,66.1787142075127,0.5421,0.002638995220663698
FI,1997,Finland,1995-03-19,Left Wing Alliance,11.16,14223,20.0,-14.894,0.0,36.17,0.0,0.0,2.128,,LEF,Socialist or other left parties,9.0,5.17468891307571,72.64,15.2,14.8,15.0,50.0,52.2,34.3,17.2,48.4,65.7,13564.0,38.3,5139835.0,66.1787142075127,0.5421,0.002638995220663698
FI,1997,Finland,1995-03-19,National Coalition,17.894,14620,60.0,14.62,1.17,17.544,5.263,0.585,0.0,,CON,Conservative parties,9.0,5.17468891307571,72.64,15.2,14.8,15.0,50.0,52.2,34.3,17.2,48.4,65.7,13564.0,38.3,5139835.0,66.1787142075127,0.5421,0.002638995220663698
FI,1997,Finland,1995-03-19,Swedish People’s Party,5.494,14901,90.0,4.145,0.0,16.062,3.109,2.591,2.073,,ETH,Ethnic and regional parties,9.0,5.17468891307571,72.64,15.2,14.8,15.0,50.0,52.2,34.3,17.2,48.4,65.7,13564.0,38.3,5139835.0,66.1787142075127,0.5421,0.002638995220663698
FI,1997,Finland,1995-03-19,Young Finnish Party,2.807,14430,40.0,15.094,0.0,3.774,3.774,5.66,5.66,,LIB,Liberal parties,9.0,5.17468891307571,72.64,15.2,14.8,15.0,50.0,52.2,34.3,17.2,48.4,65.7,13564.0,38.3,5139835.0,66.1787142075127,0.5421,0.002638995220663698
FI,1998,Finland,1995-03-19,Finnish Centre,19.85,14810,80.0,26.829,0.0,9.756,12.195,2.439,0.0,,AGR,Agrarian parties,11.0,4.14725721747845,73.62,13.6,12.9,13.2,49.9,46.8,34.0,24.3,41.7,66.0,14192.0,38.6,5153498.0,66.6718213970733,0.559,0.0027538576710420767
FI,1998,Finland,1995-03-19,Finnish Christian Union,2.96,14520,50.0,24.299,0.0,7.477,0.935,3.738,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),11.0,4.14725721747845,73.62,13.6,12.9,13.2,49.9,46.8,34.0,24.3,41.7,66.0,14192.0,38.6,5153498.0,66.6718213970733,0.559,0.0027538576710420767
FI,1998,Finland,1995-03-19,Finnish Rural Party,1.301,14820,70.0,13.084,3.738,25.234,3.738,1.869,0.935,,NAT,Nationalist and radical right parties,11.0,4.14725721747845,73.62,13.6,12.9,13.2,49.9,46.8,34.0,24.3,41.7,66.0,14192.0,38.6,5153498.0,66.6718213970733,0.559,0.0027538576710420767
FI,1998,Finland,1995-03-19,Finnish Social Democrats,28.251,14320,30.0,-13.725,0.0,39.216,7.843,1.961,0.0,,SOC,Social democratic parties,11.0,4.14725721747845,73.62,13.6,12.9,13.2,49.9,46.8,34.0,24.3,41.7,66.0,14192.0,38.6,5153498.0,66.6718213970733,0.559,0.0027538576710420767
FI,1998,Finland,1995-03-19,Green Union,6.516,14110,10.0,-13.433,0.0,25.373,0.0,0.0,11.94,,ECO,Ecological parties,11.0,4.14725721747845,73.62,13.6,12.9,13.2,49.9,46.8,34.0,24.3,41.7,66.0,14192.0,38.6,5153498.0,66.6718213970733,0.559,0.0027538576710420767
FI,1998,Finland,1995-03-19,Left Wing Alliance,11.16,14223,20.0,-14.894,0.0,36.17,0.0,0.0,2.128,,LEF,Socialist or other left parties,11.0,4.14725721747845,73.62,13.6,12.9,13.2,49.9,46.8,34.0,24.3,41.7,66.0,14192.0,38.6,5153498.0,66.6718213970733,0.559,0.0027538576710420767
FI,1998,Finland,1995-03-19,National Coalition,17.894,14620,60.0,14.62,1.17,17.544,5.263,0.585,0.0,,CON,Conservative parties,11.0,4.14725721747845,73.62,13.6,12.9,13.2,49.9,46.8,34.0,24.3,41.7,66.0,14192.0,38.6,5153498.0,66.6718213970733,0.559,0.0027538576710420767
FI,1998,Finland,1995-03-19,Swedish People’s Party,5.494,14901,90.0,4.145,0.0,16.062,3.109,2.591,2.073,,ETH,Ethnic and regional parties,11.0,4.14725721747845,73.62,13.6,12.9,13.2,49.9,46.8,34.0,24.3,41.7,66.0,14192.0,38.6,5153498.0,66.6718213970733,0.559,0.0027538576710420767
FI,1998,Finland,1995-03-19,Young Finnish Party,2.807,14430,40.0,15.094,0.0,3.774,3.774,5.66,5.66,,LIB,Liberal parties,11.0,4.14725721747845,73.62,13.6,12.9,13.2,49.9,46.8,34.0,24.3,41.7,66.0,14192.0,38.6,5153498.0,66.6718213970733,0.559,0.0027538576710420767
FI,1999,Finland,1999-03-21,Finnish Centre,22.399,14810,80.0,-1.049,0.699,15.035,2.098,4.895,1.399,,AGR,Agrarian parties,12.0,5.53441379935349,74.59,12.4,11.0,11.7,49.6,44.0,32.5,26.3,41.2,67.5,14744.0,38.9,5165474.0,67.1227685349539,0.5670000000000001,0.002854336310665778
FI,1999,Finland,1999-03-21,Finnish Christian Union,4.127,14520,50.0,19.444,0.0,18.056,0.0,0.0,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),12.0,5.53441379935349,74.59,12.4,11.0,11.7,49.6,44.0,32.5,26.3,41.2,67.5,14744.0,38.9,5165474.0,67.1227685349539,0.5670000000000001,0.002854336310665778
FI,1999,Finland,1999-03-21,Finnish Social Democrats,22.86,14320,30.0,-1.37,0.0,21.918,6.849,2.74,0.0,,SOC,Social democratic parties,12.0,5.53441379935349,74.59,12.4,11.0,11.7,49.6,44.0,32.5,26.3,41.2,67.5,14744.0,38.9,5165474.0,67.1227685349539,0.5670000000000001,0.002854336310665778
FI,1999,Finland,1999-03-21,Green Union,7.27,14110,10.0,-6.25,0.0,14.063,0.391,2.734,0.781,,ECO,Ecological parties,12.0,5.53441379935349,74.59,12.4,11.0,11.7,49.6,44.0,32.5,26.3,41.2,67.5,14744.0,38.9,5165474.0,67.1227685349539,0.5670000000000001,0.002854336310665778
FI,1999,Finland,1999-03-21,Left Wing Alliance,10.878,14223,20.0,-38.168,8.651,29.517,0.509,5.344,0.763,,LEF,Socialist or other left parties,12.0,5.53441379935349,74.59,12.4,11.0,11.7,49.6,44.0,32.5,26.3,41.2,67.5,14744.0,38.9,5165474.0,67.1227685349539,0.5670000000000001,0.002854336310665778
FI,1999,Finland,1999-03-21,National Coalition,21.03,14620,60.0,29.464,0.0,8.036,14.286,1.786,1.786,,CON,Conservative parties,12.0,5.53441379935349,74.59,12.4,11.0,11.7,49.6,44.0,32.5,26.3,41.2,67.5,14744.0,38.9,5165474.0,67.1227685349539,0.5670000000000001,0.002854336310665778
FI,1999,Finland,1999-03-21,Swedish People’s Party,5.51,14901,90.0,14.516,0.0,15.323,3.226,0.806,0.806,,ETH,Ethnic and regional parties,12.0,5.53441379935349,74.59,12.4,11.0,11.7,49.6,44.0,32.5,26.3,41.2,67.5,14744.0,38.9,5165474.0,67.1227685349539,0.5670000000000001,0.002854336310665778
FI,1999,Finland,1999-03-21,True Finns,0.99,14820,70.0,-5.882,2.674,9.091,2.674,0.0,20.856,,NAT,Nationalist and radical right parties,12.0,5.53441379935349,74.59,12.4,11.0,11.7,49.6,44.0,32.5,26.3,41.2,67.5,14744.0,38.9,5165474.0,67.1227685349539,0.5670000000000001,0.002854336310665778
FI,2000,Finland,1999-03-21,Finnish Centre,22.399,14810,80.0,-1.049,0.699,15.035,2.098,4.895,1.399,,AGR,Agrarian parties,13.0,2.40682902219235,76.79,12.0,10.3,11.1,49.4,42.4,31.1,27.1,41.8,68.9,16895.0,39.2,5176209.0,67.4982392821958,0.5697,0.003263971760027464
FI,2000,Finland,1999-03-21,Finnish Christian Union,4.127,14520,50.0,19.444,0.0,18.056,0.0,0.0,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),13.0,2.40682902219235,76.79,12.0,10.3,11.1,49.4,42.4,31.1,27.1,41.8,68.9,16895.0,39.2,5176209.0,67.4982392821958,0.5697,0.003263971760027464
FI,2000,Finland,1999-03-21,Finnish Social Democrats,22.86,14320,30.0,-1.37,0.0,21.918,6.849,2.74,0.0,,SOC,Social democratic parties,13.0,2.40682902219235,76.79,12.0,10.3,11.1,49.4,42.4,31.1,27.1,41.8,68.9,16895.0,39.2,5176209.0,67.4982392821958,0.5697,0.003263971760027464
FI,2000,Finland,1999-03-21,Green Union,7.27,14110,10.0,-6.25,0.0,14.063,0.391,2.734,0.781,,ECO,Ecological parties,13.0,2.40682902219235,76.79,12.0,10.3,11.1,49.4,42.4,31.1,27.1,41.8,68.9,16895.0,39.2,5176209.0,67.4982392821958,0.5697,0.003263971760027464
FI,2000,Finland,1999-03-21,Left Wing Alliance,10.878,14223,20.0,-38.168,8.651,29.517,0.509,5.344,0.763,,LEF,Socialist or other left parties,13.0,2.40682902219235,76.79,12.0,10.3,11.1,49.4,42.4,31.1,27.1,41.8,68.9,16895.0,39.2,5176209.0,67.4982392821958,0.5697,0.003263971760027464
FI,2000,Finland,1999-03-21,National Coalition,21.03,14620,60.0,29.464,0.0,8.036,14.286,1.786,1.786,,CON,Conservative parties,13.0,2.40682902219235,76.79,12.0,10.3,11.1,49.4,42.4,31.1,27.1,41.8,68.9,16895.0,39.2,5176209.0,67.4982392821958,0.5697,0.003263971760027464
FI,2000,Finland,1999-03-21,Swedish People’s Party,5.51,14901,90.0,14.516,0.0,15.323,3.226,0.806,0.806,,ETH,Ethnic and regional parties,13.0,2.40682902219235,76.79,12.0,10.3,11.1,49.4,42.4,31.1,27.1,41.8,68.9,16895.0,39.2,5176209.0,67.4982392821958,0.5697,0.003263971760027464
FI,2000,Finland,1999-03-21,True Finns,0.99,14820,70.0,-5.882,2.674,9.091,2.674,0.0,20.856,,NAT,Nationalist and radical right parties,13.0,2.40682902219235,76.79,12.0,10.3,11.1,49.4,42.4,31.1,27.1,41.8,68.9,16895.0,39.2,5176209.0,67.4982392821958,0.5697,0.003263971760027464
FI,2001,Finland,1999-03-21,Finnish Centre,22.399,14810,80.0,-1.049,0.699,15.035,2.098,4.895,1.399,,AGR,Agrarian parties,12.0,1.44115409187744,78.84,10.8,9.9,10.3,49.4,40.8,30.9,27.0,42.2,69.1,18955.0,39.5,5188008.0,67.7951641569199,0.5612,0.0036536181131563406
FI,2001,Finland,1999-03-21,Finnish Christian Union,4.127,14520,50.0,19.444,0.0,18.056,0.0,0.0,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),12.0,1.44115409187744,78.84,10.8,9.9,10.3,49.4,40.8,30.9,27.0,42.2,69.1,18955.0,39.5,5188008.0,67.7951641569199,0.5612,0.0036536181131563406
FI,2001,Finland,1999-03-21,Finnish Social Democrats,22.86,14320,30.0,-1.37,0.0,21.918,6.849,2.74,0.0,,SOC,Social democratic parties,12.0,1.44115409187744,78.84,10.8,9.9,10.3,49.4,40.8,30.9,27.0,42.2,69.1,18955.0,39.5,5188008.0,67.7951641569199,0.5612,0.0036536181131563406
FI,2001,Finland,1999-03-21,Green Union,7.27,14110,10.0,-6.25,0.0,14.063,0.391,2.734,0.781,,ECO,Ecological parties,12.0,1.44115409187744,78.84,10.8,9.9,10.3,49.4,40.8,30.9,27.0,42.2,69.1,18955.0,39.5,5188008.0,67.7951641569199,0.5612,0.0036536181131563406
FI,2001,Finland,1999-03-21,Left Wing Alliance,10.878,14223,20.0,-38.168,8.651,29.517,0.509,5.344,0.763,,LEF,Socialist or other left parties,12.0,1.44115409187744,78.84,10.8,9.9,10.3,49.4,40.8,30.9,27.0,42.2,69.1,18955.0,39.5,5188008.0,67.7951641569199,0.5612,0.0036536181131563406
FI,2001,Finland,1999-03-21,National Coalition,21.03,14620,60.0,29.464,0.0,8.036,14.286,1.786,1.786,,CON,Conservative parties,12.0,1.44115409187744,78.84,10.8,9.9,10.3,49.4,40.8,30.9,27.0,42.2,69.1,18955.0,39.5,5188008.0,67.7951641569199,0.5612,0.0036536181131563406
FI,2001,Finland,1999-03-21,Swedish People’s Party,5.51,14901,90.0,14.516,0.0,15.323,3.226,0.806,0.806,,ETH,Ethnic and regional parties,12.0,1.44115409187744,78.84,10.8,9.9,10.3,49.4,40.8,30.9,27.0,42.2,69.1,18955.0,39.5,5188008.0,67.7951641569199,0.5612,0.0036536181131563406
FI,2001,Finland,1999-03-21,True Finns,0.99,14820,70.0,-5.882,2.674,9.091,2.674,0.0,20.856,,NAT,Nationalist and radical right parties,12.0,1.44115409187744,78.84,10.8,9.9,10.3,49.4,40.8,30.9,27.0,42.2,69.1,18955.0,39.5,5188008.0,67.7951641569199,0.5612,0.0036536181131563406
FI,2002,Finland,1999-03-21,Finnish Centre,22.399,14810,80.0,-1.049,0.699,15.035,2.098,4.895,1.399,,AGR,Agrarian parties,12.0,1.76883520334854,80.42,10.2,10.7,10.4,49.5,40.1,29.9,26.9,43.2,70.1,18113.0,39.8,5200598.0,68.0425549126858,0.5641,0.003482868700868631
FI,2002,Finland,1999-03-21,Finnish Christian Union,4.127,14520,50.0,19.444,0.0,18.056,0.0,0.0,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),12.0,1.76883520334854,80.42,10.2,10.7,10.4,49.5,40.1,29.9,26.9,43.2,70.1,18113.0,39.8,5200598.0,68.0425549126858,0.5641,0.003482868700868631
FI,2002,Finland,1999-03-21,Finnish Social Democrats,22.86,14320,30.0,-1.37,0.0,21.918,6.849,2.74,0.0,,SOC,Social democratic parties,12.0,1.76883520334854,80.42,10.2,10.7,10.4,49.5,40.1,29.9,26.9,43.2,70.1,18113.0,39.8,5200598.0,68.0425549126858,0.5641,0.003482868700868631
FI,2002,Finland,1999-03-21,Green Union,7.27,14110,10.0,-6.25,0.0,14.063,0.391,2.734,0.781,,ECO,Ecological parties,12.0,1.76883520334854,80.42,10.2,10.7,10.4,49.5,40.1,29.9,26.9,43.2,70.1,18113.0,39.8,5200598.0,68.0425549126858,0.5641,0.003482868700868631
FI,2002,Finland,1999-03-21,Left Wing Alliance,10.878,14223,20.0,-38.168,8.651,29.517,0.509,5.344,0.763,,LEF,Socialist or other left parties,12.0,1.76883520334854,80.42,10.2,10.7,10.4,49.5,40.1,29.9,26.9,43.2,70.1,18113.0,39.8,5200598.0,68.0425549126858,0.5641,0.003482868700868631
FI,2002,Finland,1999-03-21,National Coalition,21.03,14620,60.0,29.464,0.0,8.036,14.286,1.786,1.786,,CON,Conservative parties,12.0,1.76883520334854,80.42,10.2,10.7,10.4,49.5,40.1,29.9,26.9,43.2,70.1,18113.0,39.8,5200598.0,68.0425549126858,0.5641,0.003482868700868631
FI,2002,Finland,1999-03-21,Swedish People’s Party,5.51,14901,90.0,14.516,0.0,15.323,3.226,0.806,0.806,,ETH,Ethnic and regional parties,12.0,1.76883520334854,80.42,10.2,10.7,10.4,49.5,40.1,29.9,26.9,43.2,70.1,18113.0,39.8,5200598.0,68.0425549126858,0.5641,0.003482868700868631
FI,2002,Finland,1999-03-21,True Finns,0.99,14820,70.0,-5.882,2.674,9.091,2.674,0.0,20.856,,NAT,Nationalist and radical right parties,12.0,1.76883520334854,80.42,10.2,10.7,10.4,49.5,40.1,29.9,26.9,43.2,70.1,18113.0,39.8,5200598.0,68.0425549126858,0.5641,0.003482868700868631
FI,2003,Finland,2003-03-16,Christian Democrats in Finland,5.337,14520,50.0,7.813,10.938,23.438,1.563,1.563,4.688,,CHR,Christian democratic parties (in Israel also Jewish parties),,3.70383750334673,81.46,9.9,11.0,10.5,49.6,42.6,29.0,27.5,43.5,71.0,17838.0,40.1,5213014.0,68.2766596767133,0.5703,0.003421820850663359
FI,2003,Finland,2003-03-16,Finnish Centre,24.694,14810,80.0,-7.636,7.455,25.818,4.364,0.182,0.364,,AGR,Agrarian parties,,3.70383750334673,81.46,9.9,11.0,10.5,49.6,42.6,29.0,27.5,43.5,71.0,17838.0,40.1,5213014.0,68.2766596767133,0.5703,0.003421820850663359
FI,2003,Finland,2003-03-16,Finnish Social Democrats,24.473,14320,30.0,-24.742,7.216,22.165,2.577,1.546,0.515,,SOC,Social democratic parties,,3.70383750334673,81.46,9.9,11.0,10.5,49.6,42.6,29.0,27.5,43.5,71.0,17838.0,40.1,5213014.0,68.2766596767133,0.5703,0.003421820850663359
FI,2003,Finland,2003-03-16,Green Union,8.008,14110,10.0,-33.523,1.989,18.182,0.284,2.841,4.83,,ECO,Ecological parties,,3.70383750334673,81.46,9.9,11.0,10.5,49.6,42.6,29.0,27.5,43.5,71.0,17838.0,40.1,5213014.0,68.2766596767133,0.5703,0.003421820850663359
FI,2003,Finland,2003-03-16,Left Wing Alliance,9.928,14223,20.0,-45.946,5.405,37.838,0.0,2.703,2.703,,LEF,Socialist or other left parties,,3.70383750334673,81.46,9.9,11.0,10.5,49.6,42.6,29.0,27.5,43.5,71.0,17838.0,40.1,5213014.0,68.2766596767133,0.5703,0.003421820850663359
FI,2003,Finland,2003-03-16,National Coalition,18.551,14620,60.0,9.756,0.976,22.927,12.195,0.0,0.0,,CON,Conservative parties,,3.70383750334673,81.46,9.9,11.0,10.5,49.6,42.6,29.0,27.5,43.5,71.0,17838.0,40.1,5213014.0,68.2766596767133,0.5703,0.003421820850663359
FI,2003,Finland,2003-03-16,Swedish People’s Party,4.614,14901,90.0,-19.931,2.749,17.869,3.093,5.498,0.0,,ETH,Ethnic and regional parties,,3.70383750334673,81.46,9.9,11.0,10.5,49.6,42.6,29.0,27.5,43.5,71.0,17838.0,40.1,5213014.0,68.2766596767133,0.5703,0.003421820850663359
FI,2003,Finland,2003-03-16,True Finns,1.569,14820,70.0,-5.882,2.674,9.091,2.674,0.0,20.856,,NAT,Nationalist and radical right parties,,3.70383750334673,81.46,9.9,11.0,10.5,49.6,42.6,29.0,27.5,43.5,71.0,17838.0,40.1,5213014.0,68.2766596767133,0.5703,0.003421820850663359
FI,2004,Finland,2003-03-16,Christian Democrats in Finland,5.337,14520,50.0,7.813,10.938,23.438,1.563,1.563,4.688,,CHR,Christian democratic parties (in Israel also Jewish parties),11.4,2.42615653951086,81.58,10.6,10.2,10.4,49.7,42.5,27.8,28.3,43.9,72.2,20333.0,40.5,5228172.0,68.5140529517604,0.5722,0.0038891222400487205
FI,2004,Finland,2003-03-16,Finnish Centre,24.694,14810,80.0,-7.636,7.455,25.818,4.364,0.182,0.364,,AGR,Agrarian parties,11.4,2.42615653951086,81.58,10.6,10.2,10.4,49.7,42.5,27.8,28.3,43.9,72.2,20333.0,40.5,5228172.0,68.5140529517604,0.5722,0.0038891222400487205
