STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,1996,,66.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,1997,,67.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,1998,,67.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,1999,,67.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2000,,67.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2001,,67.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2002,,67.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2003,,67.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2004,,67.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2005,,67.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2006,,67.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2007,,67.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2008,,66.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2009,,66.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2010,,66.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2011,,66.6,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2012,,67.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2013,,67.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2014,,68.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2015,,68.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2016,,69.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2017,,69.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2018,,70.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2019,,70.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2020,,71.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2021,,71.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2022,,71.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2023,,72.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BE,Belgium,2024,,72.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,1995,,68.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,1996,,67.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,1997,,66.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,1998,,65.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,1999,,64.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2000,,63.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2001,,63.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2002,,62.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2003,,62.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2004,,61.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2005,,60.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2006,,60.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2007,,59.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2008,,58.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2009,,58.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2010,,58.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2011,,58.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2012,,59.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2013,,61.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2014,,62.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2015,,63.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2016,,64.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2017,,65.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2018,,67.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2019,,68.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2020,,69.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2021,,70.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2022,,72.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2023,,73.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BG,Bulgaria,2024,,74.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2006,,60.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2007,,59.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2008,,57.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2009,,55.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2011,,53.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2012,,52.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2013,,52.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2014,,53.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2015,,54.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2016,,55.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2017,,56.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2018,,57.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",BY,Belarus,2019,,58.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,1995,,61.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,1996,,61.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,1997,,61.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,1998,,62.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,1999,,62.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2000,,62.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2001,,62.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2002,,61.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2003,,61.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2004,,61.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2005,,61.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2006,,61.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2007,,61.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2008,,61.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2009,,60.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2010,,60.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2011,,60.7,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2012,,60.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2013,,60.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2014,,61.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2015,,61.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2016,,61.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2017,,61.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2018,,62.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2019,,62.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2020,,62.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2021,,63.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2022,,63.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2023,,64.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CH,Switzerland,2024,,64.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,1995,,76.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,1996,,76.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,1997,,75.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,1998,,75.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,1999,,74.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,2000,,73.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,2001,,71.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,2002,,69.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,2003,,68.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,2004,,67.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,2005,,66.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,2006,,65.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,2007,,64.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO3,"Age dependency ratio, 3rd variant (population 0 to 19 years and 65 years or over to population 20 to 64 years)",CY,Cyprus,2008,,62.7,,,,,
