geo,year,country,election_date,party_name,vote_share_percent,parfam,right_left_position,planned_economy,welfare_state,market_economy,inter_positive,democracy,sustainability_positive,parfam_code,parfam_label,party_code,wealth_top10_share,rel_immigration,gdp_per_cap,urban_population_pct,inflation_rate,unemployment_rate,Tertiary education,debt_to_gdp,dependency_ratio_15_64,median_age
EE,2014,Estonia,2011-03-06,Estonian Greens,3.795,10.0,-5.78,0.578,13.006,0.867,4.335,4.624,,ECO,Ecological parties,83110,0.6665,0.2969848883073611,1.77141701957223,68.4796609690553,0.5,7.4,32.6,11.5,51.9,41.3
FI,2014,Finland,2011-04-17,National Coalition,20.382,60.0,13.75,1.75,12.0,12.0,3.75,0.5,,CON,Conservative parties,14620,0.5491,0.5768915274744429,0.136127693741741,71.3054930040604,1.2,8.7,34.7,64.8,55.8,42.4
FI,2014,Finland,2011-04-17,Left Wing Alliance,8.132,20.0,-44.767,8.721,36.047,0.581,1.163,1.163,,LEF,Socialist or other left parties,14223,0.5491,0.5768915274744429,0.136127693741741,71.3054930040604,1.2,8.7,34.7,64.8,55.8,42.4
FI,2012,Finland,2011-04-17,Swedish People’s Party,4.279,90.0,-23.392,4.094,17.544,5.848,1.754,1.17,,ETH,Ethnic and regional parties,14901,0.5424,0.5777275127628131,-1.43490157636175,70.6742118159277,3.2,7.7,32.8,57.8,52.9,42.2
FI,2011,Finland,2011-04-17,Swedish People’s Party,4.279,90.0,-23.392,4.094,17.544,5.848,1.754,1.17,,ETH,Ethnic and regional parties,14901,0.5465,0.5471327356896608,-1.99029082999297,70.3661363168712,3.3,7.8,32.5,52.0,51.6,42.1
FI,2011,Finland,2011-04-17,True Finns,19.053,70.0,0.472,6.676,13.891,0.202,1.214,6.676,,NAT,Nationalist and radical right parties,14820,0.5465,0.5471327356896608,-1.99029082999297,70.3661363168712,3.3,7.8,32.5,52.0,51.6,42.1
FI,2011,Finland,2011-04-17,Green Union,7.252,10.0,-27.715,4.052,19.935,0.486,2.593,3.566,,ECO,Ecological parties,14110,0.5465,0.5471327356896608,-1.99029082999297,70.3661363168712,3.3,7.8,32.5,52.0,51.6,42.1
FI,2011,Finland,2011-04-17,Finnish Social Democrats,19.103,30.0,-11.384,5.079,7.005,11.033,0.175,0.35,,SOC,Social democratic parties,14320,0.5465,0.5471327356896608,-1.99029082999297,70.3661363168712,3.3,7.8,32.5,52.0,51.6,42.1
FI,2011,Finland,2011-04-17,Finnish Centre,15.76,80.0,-16.383,2.367,14.773,3.03,3.125,4.924,,AGR,Agrarian parties,14810,0.5465,0.5471327356896608,-1.99029082999297,70.3661363168712,3.3,7.8,32.5,52.0,51.6,42.1
FI,2012,Finland,2011-04-17,Christian Democrats in Finland,4.03,50.0,-16.771,3.448,23.041,2.978,2.665,1.881,,CHR,Christian democratic parties (in Israel also Jewish parties),14520,0.5424,0.5777275127628131,-1.43490157636175,70.6742118159277,3.2,7.7,32.8,57.8,52.9,42.2
FI,2012,Finland,2011-04-17,Finnish Centre,15.76,80.0,-16.383,2.367,14.773,3.03,3.125,4.924,,AGR,Agrarian parties,14810,0.5424,0.5777275127628131,-1.43490157636175,70.6742118159277,3.2,7.7,32.8,57.8,52.9,42.2
FI,2012,Finland,2011-04-17,Finnish Social Democrats,19.103,30.0,-11.384,5.079,7.005,11.033,0.175,0.35,,SOC,Social democratic parties,14320,0.5424,0.5777275127628131,-1.43490157636175,70.6742118159277,3.2,7.7,32.8,57.8,52.9,42.2
FI,2012,Finland,2011-04-17,Green Union,7.252,10.0,-27.715,4.052,19.935,0.486,2.593,3.566,,ECO,Ecological parties,14110,0.5424,0.5777275127628131,-1.43490157636175,70.6742118159277,3.2,7.7,32.8,57.8,52.9,42.2
FI,2012,Finland,2011-04-17,Left Wing Alliance,8.132,20.0,-44.767,8.721,36.047,0.581,1.163,1.163,,LEF,Socialist or other left parties,14223,0.5424,0.5777275127628131,-1.43490157636175,70.6742118159277,3.2,7.7,32.8,57.8,52.9,42.2
FI,2012,Finland,2011-04-17,National Coalition,20.382,60.0,13.75,1.75,12.0,12.0,3.75,0.5,,CON,Conservative parties,14620,0.5424,0.5777275127628131,-1.43490157636175,70.6742118159277,3.2,7.7,32.8,57.8,52.9,42.2
FI,2011,Finland,2011-04-17,National Coalition,20.382,60.0,13.75,1.75,12.0,12.0,3.75,0.5,,CON,Conservative parties,14620,0.5465,0.5471327356896608,-1.99029082999297,70.3661363168712,3.3,7.8,32.5,52.0,51.6,42.1
FI,2011,Finland,2011-04-17,Christian Democrats in Finland,4.03,50.0,-16.771,3.448,23.041,2.978,2.665,1.881,,CHR,Christian democratic parties (in Israel also Jewish parties),14520,0.5465,0.5471327356896608,-1.99029082999297,70.3661363168712,3.3,7.8,32.5,52.0,51.6,42.1
FI,2012,Finland,2011-04-17,True Finns,19.053,70.0,0.472,6.676,13.891,0.202,1.214,6.676,,NAT,Nationalist and radical right parties,14820,0.5424,0.5777275127628131,-1.43490157636175,70.6742118159277,3.2,7.7,32.8,57.8,52.9,42.2
FI,2011,Finland,2011-04-17,Left Wing Alliance,8.132,20.0,-44.767,8.721,36.047,0.581,1.163,1.163,,LEF,Socialist or other left parties,14223,0.5465,0.5471327356896608,-1.99029082999297,70.3661363168712,3.3,7.8,32.5,52.0,51.6,42.1
FI,2013,Finland,2011-04-17,Finnish Centre,15.76,80.0,-16.383,2.367,14.773,3.03,3.125,4.924,,AGR,Agrarian parties,14810,0.5488000000000001,0.5872617104849961,-0.888801631577977,70.9879168940753,2.2,8.2,33.6,60.8,54.3,42.3
FI,2013,Finland,2011-04-17,Finnish Social Democrats,19.103,30.0,-11.384,5.079,7.005,11.033,0.175,0.35,,SOC,Social democratic parties,14320,0.5488000000000001,0.5872617104849961,-0.888801631577977,70.9879168940753,2.2,8.2,33.6,60.8,54.3,42.3
FI,2013,Finland,2011-04-17,Green Union,7.252,10.0,-27.715,4.052,19.935,0.486,2.593,3.566,,ECO,Ecological parties,14110,0.5488000000000001,0.5872617104849961,-0.888801631577977,70.9879168940753,2.2,8.2,33.6,60.8,54.3,42.3
FI,2013,Finland,2011-04-17,Left Wing Alliance,8.132,20.0,-44.767,8.721,36.047,0.581,1.163,1.163,,LEF,Socialist or other left parties,14223,0.5488000000000001,0.5872617104849961,-0.888801631577977,70.9879168940753,2.2,8.2,33.6,60.8,54.3,42.3
FI,2013,Finland,2011-04-17,National Coalition,20.382,60.0,13.75,1.75,12.0,12.0,3.75,0.5,,CON,Conservative parties,14620,0.5488000000000001,0.5872617104849961,-0.888801631577977,70.9879168940753,2.2,8.2,33.6,60.8,54.3,42.3
FI,2013,Finland,2011-04-17,Swedish People’s Party,4.279,90.0,-23.392,4.094,17.544,5.848,1.754,1.17,,ETH,Ethnic and regional parties,14901,0.5488000000000001,0.5872617104849961,-0.888801631577977,70.9879168940753,2.2,8.2,33.6,60.8,54.3,42.3
FI,2013,Finland,2011-04-17,True Finns,19.053,70.0,0.472,6.676,13.891,0.202,1.214,6.676,,NAT,Nationalist and radical right parties,14820,0.5488000000000001,0.5872617104849961,-0.888801631577977,70.9879168940753,2.2,8.2,33.6,60.8,54.3,42.3
FI,2014,Finland,2011-04-17,Christian Democrats in Finland,4.03,50.0,-16.771,3.448,23.041,2.978,2.665,1.881,,CHR,Christian democratic parties (in Israel also Jewish parties),14520,0.5491,0.5768915274744429,0.136127693741741,71.3054930040604,1.2,8.7,34.7,64.8,55.8,42.4
FI,2014,Finland,2011-04-17,True Finns,19.053,70.0,0.472,6.676,13.891,0.202,1.214,6.676,,NAT,Nationalist and radical right parties,14820,0.5491,0.5768915274744429,0.136127693741741,71.3054930040604,1.2,8.7,34.7,64.8,55.8,42.4
FI,2013,Finland,2011-04-17,Christian Democrats in Finland,4.03,50.0,-16.771,3.448,23.041,2.978,2.665,1.881,,CHR,Christian democratic parties (in Israel also Jewish parties),14520,0.5488000000000001,0.5872617104849961,-0.888801631577977,70.9879168940753,2.2,8.2,33.6,60.8,54.3,42.3
FI,2014,Finland,2011-04-17,Swedish People’s Party,4.279,90.0,-23.392,4.094,17.544,5.848,1.754,1.17,,ETH,Ethnic and regional parties,14901,0.5491,0.5768915274744429,0.136127693741741,71.3054930040604,1.2,8.7,34.7,64.8,55.8,42.4
FI,2014,Finland,2011-04-17,Green Union,7.252,10.0,-27.715,4.052,19.935,0.486,2.593,3.566,,ECO,Ecological parties,14110,0.5491,0.5768915274744429,0.136127693741741,71.3054930040604,1.2,8.7,34.7,64.8,55.8,42.4
FI,2014,Finland,2011-04-17,Finnish Social Democrats,19.103,30.0,-11.384,5.079,7.005,11.033,0.175,0.35,,SOC,Social democratic parties,14320,0.5491,0.5768915274744429,0.136127693741741,71.3054930040604,1.2,8.7,34.7,64.8,55.8,42.4
FI,2014,Finland,2011-04-17,Finnish Centre,15.76,80.0,-16.383,2.367,14.773,3.03,3.125,4.924,,AGR,Agrarian parties,14810,0.5491,0.5768915274744429,0.136127693741741,71.3054930040604,1.2,8.7,34.7,64.8,55.8,42.4
CY,2015,Cyprus,2011-05-22,Ecological and Environmental Movement,2.215,10.0,-7.075,6.019,7.181,1.373,0.0,1.69,9.715,ECO,Ecological parties,55110,0.61,1.781736160639217,6.01835711404337,66.9625604106231,-1.5,15.0,36.4,11.1,44.3,37.0
CY,2015,Cyprus,2011-05-22,Progressive Party of the Working People,32.669,30.0,-19.245,1.509,5.66,0.755,3.019,1.509,1.887,SOC,Social democratic parties,55321,0.61,1.781736160639217,6.01835711404337,66.9625604106231,-1.5,15.0,36.4,11.1,44.3,37.0
CY,2015,Cyprus,2011-05-22,European Party,3.883,40.0,9.444,8.333,9.444,2.778,1.667,2.778,0.0,LIB,Liberal parties,55430,0.61,1.781736160639217,6.01835711404337,66.9625604106231,-1.5,15.0,36.4,11.1,44.3,37.0
CY,2015,Cyprus,2011-05-22,Democratic Party,15.76,40.0,11.795,10.256,10.769,4.103,1.026,0.0,5.128,LIB,Liberal parties,55422,0.61,1.781736160639217,6.01835711404337,66.9625604106231,-1.5,15.0,36.4,11.1,44.3,37.0
CY,2014,Cyprus,2011-05-22,Ecological and Environmental Movement,2.215,10.0,-7.075,6.019,7.181,1.373,0.0,1.69,9.715,ECO,Ecological parties,55110,0.5648000000000001,1.5112053265832905,3.19512275980128,67.0402477918073,-0.3,16.1,36.4,11.2,43.4,36.6
CY,2014,Cyprus,2011-05-22,European Party,3.883,40.0,9.444,8.333,9.444,2.778,1.667,2.778,0.0,LIB,Liberal parties,55430,0.5648000000000001,1.5112053265832905,3.19512275980128,67.0402477918073,-0.3,16.1,36.4,11.2,43.4,36.6
CY,2015,Cyprus,2011-05-22,Social Democrats' Movement,8.926,30.0,4.367,11.79,14.41,7.424,0.437,3.493,0.0,SOC,Social democratic parties,55322,0.61,1.781736160639217,6.01835711404337,66.9625604106231,-1.5,15.0,36.4,11.1,44.3,37.0
CY,2011,Cyprus,2011-05-22,European Party,3.883,40.0,9.444,8.333,9.444,2.778,1.667,2.778,0.0,LIB,Liberal parties,55430,0.5474,2.7074291234614476,-4.90738549673117,67.3010289148738,3.5,7.9,33.7,69.1,41.9,35.7
CY,2012,Cyprus,2011-05-22,Democratic Party,15.76,40.0,11.795,10.256,10.769,4.103,1.026,0.0,5.128,LIB,Liberal parties,55422,0.5552,1.8679429824815237,-6.48031760121023,67.2102333625375,3.1,11.9,35.0,83.6,41.5,35.8
CY,2012,Cyprus,2011-05-22,Democratic Coalition,34.278,70.0,20.482,6.024,6.024,4.819,1.205,2.41,0.0,NAT,Nationalist and radical right parties,55711,0.5552,1.8679429824815237,-6.48031760121023,67.2102333625375,3.1,11.9,35.0,83.6,41.5,35.8
CY,2011,Cyprus,2011-05-22,Social Democrats' Movement,8.926,30.0,4.367,11.79,14.41,7.424,0.437,3.493,0.0,SOC,Social democratic parties,55322,0.5474,2.7074291234614476,-4.90738549673117,67.3010289148738,3.5,7.9,33.7,69.1,41.9,35.7
CY,2011,Cyprus,2011-05-22,Progressive Party of the Working People,32.669,30.0,-19.245,1.509,5.66,0.755,3.019,1.509,1.887,SOC,Social democratic parties,55321,0.5474,2.7074291234614476,-4.90738549673117,67.3010289148738,3.5,7.9,33.7,69.1,41.9,35.7
CY,2013,Cyprus,2011-05-22,European Party,3.883,40.0,9.444,8.333,9.444,2.778,1.667,2.778,0.0,LIB,Liberal parties,55430,0.5584,1.5836283467851742,-1.48883694697456,67.1230558819804,0.4,15.9,35.4,10.7,42.3,36.1
CY,2011,Cyprus,2011-05-22,Ecological and Environmental Movement,2.215,10.0,-7.075,6.019,7.181,1.373,0.0,1.69,9.715,ECO,Ecological parties,55110,0.5474,2.7074291234614476,-4.90738549673117,67.3010289148738,3.5,7.9,33.7,69.1,41.9,35.7
CY,2011,Cyprus,2011-05-22,Democratic Party,15.76,40.0,11.795,10.256,10.769,4.103,1.026,0.0,5.128,LIB,Liberal parties,55422,0.5474,2.7074291234614476,-4.90738549673117,67.3010289148738,3.5,7.9,33.7,69.1,41.9,35.7
CY,2011,Cyprus,2011-05-22,Democratic Coalition,34.278,70.0,20.482,6.024,6.024,4.819,1.205,2.41,0.0,NAT,Nationalist and radical right parties,55711,0.5474,2.7074291234614476,-4.90738549673117,67.3010289148738,3.5,7.9,33.7,69.1,41.9,35.7
CY,2013,Cyprus,2011-05-22,Social Democrats' Movement,8.926,30.0,4.367,11.79,14.41,7.424,0.437,3.493,0.0,SOC,Social democratic parties,55322,0.5584,1.5836283467851742,-1.48883694697456,67.1230558819804,0.4,15.9,35.4,10.7,42.3,36.1
CY,2014,Cyprus,2011-05-22,Democratic Coalition,34.278,70.0,20.482,6.024,6.024,4.819,1.205,2.41,0.0,NAT,Nationalist and radical right parties,55711,0.5648000000000001,1.5112053265832905,3.19512275980128,67.0402477918073,-0.3,16.1,36.4,11.2,43.4,36.6
CY,2014,Cyprus,2011-05-22,Democratic Party,15.76,40.0,11.795,10.256,10.769,4.103,1.026,0.0,5.128,LIB,Liberal parties,55422,0.5648000000000001,1.5112053265832905,3.19512275980128,67.0402477918073,-0.3,16.1,36.4,11.2,43.4,36.6
CY,2014,Cyprus,2011-05-22,Social Democrats' Movement,8.926,30.0,4.367,11.79,14.41,7.424,0.437,3.493,0.0,SOC,Social democratic parties,55322,0.5648000000000001,1.5112053265832905,3.19512275980128,67.0402477918073,-0.3,16.1,36.4,11.2,43.4,36.6
CY,2013,Cyprus,2011-05-22,Ecological and Environmental Movement,2.215,10.0,-7.075,6.019,7.181,1.373,0.0,1.69,9.715,ECO,Ecological parties,55110,0.5584,1.5836283467851742,-1.48883694697456,67.1230558819804,0.4,15.9,35.4,10.7,42.3,36.1
CY,2013,Cyprus,2011-05-22,Democratic Party,15.76,40.0,11.795,10.256,10.769,4.103,1.026,0.0,5.128,LIB,Liberal parties,55422,0.5584,1.5836283467851742,-1.48883694697456,67.1230558819804,0.4,15.9,35.4,10.7,42.3,36.1
CY,2015,Cyprus,2011-05-22,Democratic Coalition,34.278,70.0,20.482,6.024,6.024,4.819,1.205,2.41,0.0,NAT,Nationalist and radical right parties,55711,0.61,1.781736160639217,6.01835711404337,66.9625604106231,-1.5,15.0,36.4,11.1,44.3,37.0
CY,2014,Cyprus,2011-05-22,Progressive Party of the Working People,32.669,30.0,-19.245,1.509,5.66,0.755,3.019,1.509,1.887,SOC,Social democratic parties,55321,0.5648000000000001,1.5112053265832905,3.19512275980128,67.0402477918073,-0.3,16.1,36.4,11.2,43.4,36.6
CY,2013,Cyprus,2011-05-22,Democratic Coalition,34.278,70.0,20.482,6.024,6.024,4.819,1.205,2.41,0.0,NAT,Nationalist and radical right parties,55711,0.5584,1.5836283467851742,-1.48883694697456,67.1230558819804,0.4,15.9,35.4,10.7,42.3,36.1
CY,2012,Cyprus,2011-05-22,Social Democrats' Movement,8.926,30.0,4.367,11.79,14.41,7.424,0.437,3.493,0.0,SOC,Social democratic parties,55322,0.5552,1.8679429824815237,-6.48031760121023,67.2102333625375,3.1,11.9,35.0,83.6,41.5,35.8
CY,2012,Cyprus,2011-05-22,Progressive Party of the Working People,32.669,30.0,-19.245,1.509,5.66,0.755,3.019,1.509,1.887,SOC,Social democratic parties,55321,0.5552,1.8679429824815237,-6.48031760121023,67.2102333625375,3.1,11.9,35.0,83.6,41.5,35.8
CY,2012,Cyprus,2011-05-22,European Party,3.883,40.0,9.444,8.333,9.444,2.778,1.667,2.778,0.0,LIB,Liberal parties,55430,0.5552,1.8679429824815237,-6.48031760121023,67.2102333625375,3.1,11.9,35.0,83.6,41.5,35.8
CY,2012,Cyprus,2011-05-22,Ecological and Environmental Movement,2.215,10.0,-7.075,6.019,7.181,1.373,0.0,1.69,9.715,ECO,Ecological parties,55110,0.5552,1.8679429824815237,-6.48031760121023,67.2102333625375,3.1,11.9,35.0,83.6,41.5,35.8
CY,2013,Cyprus,2011-05-22,Progressive Party of the Working People,32.669,30.0,-19.245,1.509,5.66,0.755,3.019,1.509,1.887,SOC,Social democratic parties,55321,0.5584,1.5836283467851742,-1.48883694697456,67.1230558819804,0.4,15.9,35.4,10.7,42.3,36.1
PT,2013,Portugal,2011-06-05,Socialist Party,29.239,30.0,0.241,2.654,14.113,5.79,1.568,3.016,,SOC,Social democratic parties,35311,0.596,0.16953423007524066,1.28604644379557,61.1394537361116,0.4,16.5,17.6,13.0,52.3,42.6
PT,2012,Portugal,2011-06-05,Socialist Party,29.239,30.0,0.241,2.654,14.113,5.79,1.568,3.016,,SOC,Social democratic parties,35311,0.5937,0.13927846387286805,-0.439198387971658,61.1405315215642,2.8,15.8,16.7,12.8,51.9,42.2
PT,2014,Portugal,2011-06-05,Socialist Party,29.239,30.0,0.241,2.654,14.113,5.79,1.568,3.016,,SOC,Social democratic parties,35311,0.5933,0.22147668333364204,2.01139554784055,61.137469211538,-0.2,14.1,19.7,13.2,53.0,43.1
PT,2014,Portugal,2011-06-05,Social Democratic Party,40.306,60.0,12.811,4.753,8.875,11.846,1.56,1.857,,CON,Conservative parties,35313,0.5933,0.22147668333364204,2.01139554784055,61.137469211538,-0.2,14.1,19.7,13.2,53.0,43.1
PT,2014,Portugal,2011-06-05,Social Democratic Center-Popular Party,12.21,50.0,22.817,3.756,16.432,9.296,0.188,0.282,,CHR,Christian democratic parties (in Israel also Jewish parties),35520,0.5933,0.22147668333364204,2.01139554784055,61.137469211538,-0.2,14.1,19.7,13.2,53.0,43.1
PT,2014,Portugal,2011-06-05,Portuguese Communist Party,7.201,20.0,-15.0,7.5,15.5,0.5,0.0,5.0,,LEF,Socialist or other left parties,35220,0.5933,0.22147668333364204,2.01139554784055,61.137469211538,-0.2,14.1,19.7,13.2,53.0,43.1
PT,2014,Portugal,2011-06-05,Left Bloc,5.393,20.0,-35.82,10.581,21.683,0.434,0.0,1.474,,LEF,Socialist or other left parties,35211,0.5933,0.22147668333364204,2.01139554784055,61.137469211538,-0.2,14.1,19.7,13.2,53.0,43.1
PT,2013,Portugal,2011-06-05,Portuguese Communist Party,7.201,20.0,-15.0,7.5,15.5,0.5,0.0,5.0,,LEF,Socialist or other left parties,35220,0.596,0.16953423007524066,1.28604644379557,61.1394537361116,0.4,16.5,17.6,13.0,52.3,42.6
PT,2013,Portugal,2011-06-05,Social Democratic Center-Popular Party,12.21,50.0,22.817,3.756,16.432,9.296,0.188,0.282,,CHR,Christian democratic parties (in Israel also Jewish parties),35520,0.596,0.16953423007524066,1.28604644379557,61.1394537361116,0.4,16.5,17.6,13.0,52.3,42.6
PT,2013,Portugal,2011-06-05,Social Democratic Party,40.306,60.0,12.811,4.753,8.875,11.846,1.56,1.857,,CON,Conservative parties,35313,0.596,0.16953423007524066,1.28604644379557,61.1394537361116,0.4,16.5,17.6,13.0,52.3,42.6
PT,2013,Portugal,2011-06-05,Left Bloc,5.393,20.0,-35.82,10.581,21.683,0.434,0.0,1.474,,LEF,Socialist or other left parties,35211,0.596,0.16953423007524066,1.28604644379557,61.1394537361116,0.4,16.5,17.6,13.0,52.3,42.6
PT,2013,Portugal,2011-06-05,Ecologist Party ‘The Greens',1.029,10.0,-14.173,2.362,14.173,0.0,0.0,0.787,,ECO,Ecological parties,35110,0.596,0.16953423007524066,1.28604644379557,61.1394537361116,0.4,16.5,17.6,13.0,52.3,42.6
PT,2014,Portugal,2011-06-05,Ecologist Party ‘The Greens',1.029,10.0,-14.173,2.362,14.173,0.0,0.0,0.787,,ECO,Ecological parties,35110,0.5933,0.22147668333364204,2.01139554784055,61.137469211538,-0.2,14.1,19.7,13.2,53.0,43.1
PT,2012,Portugal,2011-06-05,Social Democratic Party,40.306,60.0,12.811,4.753,8.875,11.846,1.56,1.857,,CON,Conservative parties,35313,0.5937,0.13927846387286805,-0.439198387971658,61.1405315215642,2.8,15.8,16.7,12.8,51.9,42.2
PT,2011,Portugal,2011-06-05,Ecologist Party ‘The Greens',1.029,10.0,-14.173,2.362,14.173,0.0,0.0,0.787,,ECO,Ecological parties,35110,0.5924,0.17812125798658998,-3.66111452137058,61.1409793914666,3.6,12.9,15.5,11.4,51.0,41.7
PT,2011,Portugal,2011-06-05,Portuguese Communist Party,7.201,20.0,-15.0,7.5,15.5,0.5,0.0,5.0,,LEF,Socialist or other left parties,35220,0.5924,0.17812125798658998,-3.66111452137058,61.1409793914666,3.6,12.9,15.5,11.4,51.0,41.7
PT,2011,Portugal,2011-06-05,Social Democratic Center-Popular Party,12.21,50.0,22.817,3.756,16.432,9.296,0.188,0.282,,CHR,Christian democratic parties (in Israel also Jewish parties),35520,0.5924,0.17812125798658998,-3.66111452137058,61.1409793914666,3.6,12.9,15.5,11.4,51.0,41.7
PT,2011,Portugal,2011-06-05,Social Democratic Party,40.306,60.0,12.811,4.753,8.875,11.846,1.56,1.857,,CON,Conservative parties,35313,0.5924,0.17812125798658998,-3.66111452137058,61.1409793914666,3.6,12.9,15.5,11.4,51.0,41.7
PT,2011,Portugal,2011-06-05,Socialist Party,29.239,30.0,0.241,2.654,14.113,5.79,1.568,3.016,,SOC,Social democratic parties,35311,0.5924,0.17812125798658998,-3.66111452137058,61.1409793914666,3.6,12.9,15.5,11.4,51.0,41.7
PT,2011,Portugal,2011-06-05,Left Bloc,5.393,20.0,-35.82,10.581,21.683,0.434,0.0,1.474,,LEF,Socialist or other left parties,35211,0.5924,0.17812125798658998,-3.66111452137058,61.1409793914666,3.6,12.9,15.5,11.4,51.0,41.7
PT,2012,Portugal,2011-06-05,Ecologist Party ‘The Greens',1.029,10.0,-14.173,2.362,14.173,0.0,0.0,0.787,,ECO,Ecological parties,35110,0.5937,0.13927846387286805,-0.439198387971658,61.1405315215642,2.8,15.8,16.7,12.8,51.9,42.2
PT,2012,Portugal,2011-06-05,Left Bloc,5.393,20.0,-35.82,10.581,21.683,0.434,0.0,1.474,,LEF,Socialist or other left parties,35211,0.5937,0.13927846387286805,-0.439198387971658,61.1405315215642,2.8,15.8,16.7,12.8,51.9,42.2
PT,2012,Portugal,2011-06-05,Portuguese Communist Party,7.201,20.0,-15.0,7.5,15.5,0.5,0.0,5.0,,LEF,Socialist or other left parties,35220,0.5937,0.13927846387286805,-0.439198387971658,61.1405315215642,2.8,15.8,16.7,12.8,51.9,42.2
PT,2012,Portugal,2011-06-05,Social Democratic Center-Popular Party,12.21,50.0,22.817,3.756,16.432,9.296,0.188,0.282,,CHR,Christian democratic parties (in Israel also Jewish parties),35520,0.5937,0.13927846387286805,-0.439198387971658,61.1405315215642,2.8,15.8,16.7,12.8,51.9,42.2
DK,2014,Denmark,2011-09-15,Red-Green Unity List,6.682,20.0,-41.778,16.444,21.333,0.444,2.0,5.778,,LEF,Socialist or other left parties,13229,0.5041,1.2118065553581792,1.38566632188861,87.7254056577329,0.4,6.9,29.4,48.7,54.9,41.3
DK,2013,Denmark,2011-09-15,Danish People’s Party,12.303,70.0,30.925,0.0,8.96,0.867,0.0,0.289,,NAT,Nationalist and radical right parties,13720,0.4996,1.0741358933643363,0.765766155124069,87.6823985731907,0.5,7.4,28.9,47.7,54.5,41.0
DK,2013,Denmark,2011-09-15,Danish Social-Liberal Party,9.479,40.0,-0.787,0.0,4.724,5.512,2.362,0.787,,LIB,Liberal parties,13410,0.4996,1.0741358933643363,0.765766155124069,87.6823985731907,0.5,7.4,28.9,47.7,54.5,41.0
DK,2013,Denmark,2011-09-15,Liberal Alliance,4.976,40.0,51.724,0.0,9.195,14.943,0.0,0.0,,LIB,Liberal parties,13001,0.4996,1.0741358933643363,0.765766155124069,87.6823985731907,0.5,7.4,28.9,47.7,54.5,41.0
DK,2013,Denmark,2011-09-15,Liberals,26.739,40.0,-13.717,0.442,25.221,13.274,0.0,0.0,,LIB,Liberal parties,13420,0.4996,1.0741358933643363,0.765766155124069,87.6823985731907,0.5,7.4,28.9,47.7,54.5,41.0
DK,2013,Denmark,2011-09-15,Red-Green Unity List,6.682,20.0,-41.778,16.444,21.333,0.444,2.0,5.778,,LEF,Socialist or other left parties,13229,0.4996,1.0741358933643363,0.765766155124069,87.6823985731907,0.5,7.4,28.9,47.7,54.5,41.0
DK,2013,Denmark,2011-09-15,Social Democratic Party,24.857,30.0,-6.509,5.917,15.976,4.142,0.0,1.775,,SOC,Social democratic parties,13320,0.4996,1.0741358933643363,0.765766155124069,87.6823985731907,0.5,7.4,28.9,47.7,54.5,41.0
DK,2013,Denmark,2011-09-15,Socialist People’s Party,9.196,20.0,-45.418,10.794,24.847,0.204,0.815,0.815,,LEF,Socialist or other left parties,13230,0.4996,1.0741358933643363,0.765766155124069,87.6823985731907,0.5,7.4,28.9,47.7,54.5,41.0
DK,2014,Denmark,2011-09-15,Conservative People’s Party,4.922,60.0,47.887,0.0,12.676,14.789,0.0,0.0,,CON,Conservative parties,13620,0.5041,1.2118065553581792,1.38566632188861,87.7254056577329,0.4,6.9,29.4,48.7,54.9,41.3
DK,2014,Denmark,2011-09-15,Danish People’s Party,12.303,70.0,30.925,0.0,8.96,0.867,0.0,0.289,,NAT,Nationalist and radical right parties,13720,0.5041,1.2118065553581792,1.38566632188861,87.7254056577329,0.4,6.9,29.4,48.7,54.9,41.3
DK,2012,Denmark,2011-09-15,Red-Green Unity List,6.682,20.0,-41.778,16.444,21.333,0.444,2.0,5.778,,LEF,Socialist or other left parties,13229,0.4938,0.973053731580314,0.970845909690212,87.5436524760432,2.4,7.8,28.5,48.7,53.9,40.8
DK,2012,Denmark,2011-09-15,Social Democratic Party,24.857,30.0,-6.509,5.917,15.976,4.142,0.0,1.775,,SOC,Social democratic parties,13320,0.4938,0.973053731580314,0.970845909690212,87.5436524760432,2.4,7.8,28.5,48.7,53.9,40.8
DK,2014,Denmark,2011-09-15,Liberals,26.739,40.0,-13.717,0.442,25.221,13.274,0.0,0.0,,LIB,Liberal parties,13420,0.5041,1.2118065553581792,1.38566632188861,87.7254056577329,0.4,6.9,29.4,48.7,54.9,41.3
DK,2012,Denmark,2011-09-15,Liberals,26.739,40.0,-13.717,0.442,25.221,13.274,0.0,0.0,,LIB,Liberal parties,13420,0.4938,0.973053731580314,0.970845909690212,87.5436524760432,2.4,7.8,28.5,48.7,53.9,40.8
DK,2012,Denmark,2011-09-15,Socialist People’s Party,9.196,20.0,-45.418,10.794,24.847,0.204,0.815,0.815,,LEF,Socialist or other left parties,13230,0.4938,0.973053731580314,0.970845909690212,87.5436524760432,2.4,7.8,28.5,48.7,53.9,40.8
DK,2012,Denmark,2011-09-15,Liberal Alliance,4.976,40.0,51.724,0.0,9.195,14.943,0.0,0.0,,LIB,Liberal parties,13001,0.4938,0.973053731580314,0.970845909690212,87.5436524760432,2.4,7.8,28.5,48.7,53.9,40.8
